time,channel1,channel2,channel3,channel4,channel5
0.584,-0.008244487831333,-0.008373609587384,-0.010765042594875,0.012245074579526,0.018421330462455
0.588,-0.008243670452873,-0.008370628560062,-0.010756748607566,0.012247430552733,0.018407867758417
0.592,-0.008247324615398,-0.008365868532562,-0.010761484594522,0.012245146701155,0.018407987961132
0.596,-0.008241771249982,-0.008365171356818,-0.010761724999951,0.012243487903693,0.018411017069541
0.6,-0.008238141128001,-0.008370820884405,-0.010755690823677,0.012239593335739,0.018410392015425
0.604,-0.008236217884567,-0.008369017843686,-0.010753286769385,0.012244305282152,0.01839555900044
0.608,-0.008235809195337,-0.008368128343597,-0.010752613634183,0.012246949741874,0.018389140175479
0.612,-0.008239030628089,-0.0083691380464,-0.010753382931556,0.012249714404311,0.018393058783975
0.616,-0.008243357925815,-0.008365556005504,-0.010755498499334,0.012249858647568,0.018395462838268
0.62,-0.008233597465388,-0.008367310965138,-0.010755282134447,0.012249690363768,0.018389933513395
0.624,-0.00823172230304,-0.008368128343597,-0.010752902120698,0.012248031566306,0.01838750541856
0.628,-0.008245160966535,-0.008368248546312,-0.010752878080155,0.012245988120157,0.018389765229595
0.632,-0.008256604264967,-0.008367887938168,-0.010757037094081,0.012246901660788,0.01839301070289
0.636,-0.008252060602354,-0.008365892573105,-0.010756315877793,0.012243752349665,0.01839120766217
0.64,-0.008253887683617,-0.008361469113207,-0.010755161931733,0.012242742646862,0.018381038512513
0.644,-0.008259633373376,-0.008356180193764,-0.010767687054597,0.012224447793696,0.018387361175302
0.648,-0.008261965306039,-0.008358584248056,-0.010771028690063,0.012222356266462,0.018392986662347
0.652,-0.00825761396777,-0.008364281856729,-0.010752469390925,0.012229279942824,0.018383394485719
0.656,-0.00825703699474,-0.008366758032651,-0.010741819430409,0.012225048807269,0.01837435524158
0.66,-0.008248598764173,-0.008363680843156,-0.010741603065523,0.012220433023028,0.018367335403045
0.664,-0.008248767047974,-0.008360579613119,-0.010743213781899,0.012224543955868,0.018382264580202
0.668,-0.008251171102266,-0.008362046086237,-0.010743382065699,0.012243223457721,0.018380100931339
0.672,-0.008241362560753,-0.008363801045871,-0.01074568995782,0.012271687460544,0.018366037213727
0.676,-0.00824232418247,-0.008364930951388,-0.010745281268591,0.012296040530528,0.018362623456632
0.68,-0.008247372696484,-0.008365916613648,-0.010748743106772,0.01231611438387,0.018365123673096
0.684,-0.008247877547885,-0.008364065491843,-0.010750954836721,0.012331019520484,0.01835702201013
0.688,-0.008247204412683,-0.008364113572929,-0.010751099079978,0.012331620534057,0.018350579144626
0.692,-0.008249776750776,-0.008364209735101,-0.010753647377529,0.012322340884488,0.018356060388413
0.696,-0.008247973710057,-0.008363728924242,-0.010754633039788,0.012312099613202,0.018358224037277
0.7,-0.008244511871876,-0.008361829721351,-0.010755113850647,0.012290559286741,0.018359353942794
0.704,-0.008237876682028,-0.008363680843156,-0.01075432051273,0.012268826635936,0.018354401590952
0.708,-0.008219509707233,-0.008365075194646,-0.010756412039965,0.01225916233768,0.018354497753123
0.712,-0.008212874517386,-0.008364810748674,-0.010758239121227,0.012253031999234,0.018364402456808
0.716,-0.008230255829921,-0.008366565708307,-0.010756267796707,0.012244377403781,0.018370027943853
0.72,-0.00823838153343,-0.00836798410034,-0.010756628404851,0.012238295146421,0.018365388119068
0.724,-0.008236939100854,-0.008369162086943,-0.010760162364661,0.012238751916737,0.018365676605584
0.728,-0.008239872047091,-0.008373224938698,-0.010770788284634,0.012242838809034,0.018372335835974
0.732,-0.008242997317671,-0.0083689697626,-0.010773240420013,0.012233006226978,0.018378249809533
0.736,-0.008239343155147,-0.008367599451653,-0.01076261450004,0.012213100657435,0.01837904314745
0.74,-0.008246290872052,-0.008370388154632,-0.010756099512907,0.012223798699037,0.018363464875634
0.744,-0.008247853507342,-0.00836815238414,-0.010755474458791,0.012229880956397,0.018365364078525
0.748,-0.008241747209439,-0.0083691380464,-0.010756075472364,0.012238198984249,0.018364474578437
0.752,-0.008236025560223,-0.008368416830113,-0.01075571486422,0.01224288689012,0.018354040982808
0.756,-0.008230977046209,-0.008364762667588,-0.010754224350559,0.012247358431104,0.018350218536483
0.76,-0.008230255829921,-0.008363031748497,-0.010753190607213,0.012249522079967,0.018345410427898
0.764,-0.008233333019416,-0.008366325302878,-0.010754584958703,0.01224937783671,0.018344929617039
0.768,-0.008229775019063,-0.008369690978888,-0.010757469823854,0.012249930769197,0.018343198697948
0.772,-0.008226241059253,-0.008368777438256,-0.01075809487797,0.012251733809916,0.018345025779211
0.776,-0.008224534180705,-0.008365892573105,-0.010758527607742,0.01224682953916,0.018345314265726
0.78,-0.008224486099619,-0.008365003073017,-0.010761484594522,0.012241444457544,0.018357118172302
0.784,-0.008224966910478,-0.008366854194822,-0.010768047662741,0.012244665890296,0.018354089063894
0.788,-0.008226938234997,-0.00836543580279,-0.010769778581831,0.0122458438769,0.018342164954603
0.792,-0.008219846274834,-0.008366301262335,-0.01076573977062,0.012248055606849,0.018342044751888
0.796,-0.008209917530606,-0.008365531964962,-0.010766821595052,0.012252863715434,0.018349425198566
0.8,-0.008208835706175,-0.008367623492196,-0.010767494730253,0.012252767553262,0.018345867198213
0.804,-0.008216793125883,-0.008366445505593,-0.010760162364661,0.012251180877429,0.018342693846547
0.808,-0.008235809195337,-0.008365796410934,-0.01075415222893,0.012249425917795,0.018333774805122
0.812,-0.008240881749894,-0.008369089965314,-0.010753238688299,0.012252166539689,0.018333149751006
0.816,-0.008228621073002,-0.008367767735454,-0.010756363958879,0.012248632579879,0.018340001305739
0.82,-0.008221649315554,-0.008365820451477,-0.010752709796354,0.012243704268579,0.018326851128759
0.824,-0.008227611370199,-0.008364882870303,-0.01074766128234,0.01223384764598,0.018322331506689
0.828,-0.008231193411095,-0.008363440437727,-0.01074650733628,0.012237020997646,0.018319783209139
0.832,-0.008222130126412,-0.008363752964785,-0.010749608566317,0.012245627512013,0.018313965397751
0.836,-0.008225039032106,-0.008364642464873,-0.010753190607213,0.012246925701331,0.018309253451338
0.84,-0.008228837437888,-0.008363344275555,-0.010754224350559,0.012247911363591,0.018304253018409
0.844,-0.008229726937977,-0.008362214370038,-0.010754777283046,0.012254522512896,0.018303964531894
0.848,-0.008226409343053,-0.008364570343245,-0.010754584958703,0.012252935837063,0.018312162357032
0.852,-0.008223596599531,-0.008364257816186,-0.010756315877793,0.012249401877253,0.018308291829621
0.856,-0.008226697829568,-0.008364017410757,-0.010763504000128,0.012248416214993,0.018300983504572
0.86,-0.008228452789202,-0.008362550937639,-0.010764369459673,0.012246300647215,0.018308748599936
0.864,-0.008220399207322,-0.008358920815657,-0.010757830431998,0.012241204052115,0.018317427235933
0.868,-0.008213379368788,-0.008360291126604,-0.01075177221518,0.012225914266815,0.018317427235933
0.872,-0.008220038599178,-0.008362935586326,-0.010748334417542,0.012221899496146,0.018317932087334
0.876,-0.008232419478784,-0.008361805680808,-0.010749776850118,0.012233006226978,0.018314518330239
0.88,-0.008226842072826,-0.008362599018725,-0.010757541945482,0.012238174943706,0.018327644466676
0.884,-0.00821833172063,-0.008368416830113,-0.010758575688828,0.012242454160347,0.018328509926221
0.888,-0.008228597032459,-0.008367046519166,-0.01074905563383,0.01224009818714,0.018327428101789
0.892,-0.008239992249806,-0.008365003073017,-0.010743430146785,0.012241853146774,0.018326923250388
0.896,-0.008237636276599,-0.008366685911022,-0.010745810160535,0.012247791160877,0.018334231575437
0.9,-0.008230448154264,-0.008367791775997,-0.010750185539347,0.012250916431457,0.018336130778328
0.904,-0.008225856410566,-0.008366541667764,-0.010752709796354,0.012250339458427,0.018315768438471
0.908,-0.008221000220895,-0.008365988735277,-0.010747829566141,0.012244185079438,0.018304661707639
0.912,-0.008216793125883,-0.008364930951388,-0.010746651579537,0.01224288689012,0.018306007978043
0.916,-0.008218043234115,-0.008359642031945,-0.010749704728489,0.012244978417354,0.018315287627612
0.92,-0.008222490734556,-0.008361180626692,-0.010752108782781,0.012246228525586,0.018293074165949
0.924,-0.00821931738289,-0.008366445505593,-0.010753791620786,0.012249762485396,0.018275428407442
